/home/luis/PycharmProjects/chameleon_cluster/venv/bin/python /home/luis/PycharmProjects/chameleon_cluster/main.py
Building kNN graph (k = 6)...
100%|██████████| 32/32 [00:00<00:00, 1877.38it/s]
Begin clustering...
%fs 5.3727999329566956e-05
%fs 5.193600058555603e-05
%fs 2.7520000003278255e-06
%fs 2.623999956995249e-06
%fs 5.379199981689453e-05
%fs 2.3040000814944505e-06
%fs 2.7520000003278255e-06
%fs 5.404800176620483e-05
%fs 5.596800148487091e-05
%fs 5.526399984955788e-05
%fs 2.623999956995249e-06
%fs 2.623999956995249e-06
%fs 5.9519998729228974e-05
%fs 2.7199999894946813e-06
%fs 2.463999902829528e-06
%fs 5.315199866890907e-05
%fs 5.4687999188899995e-05
%fs 5.475199967622757e-05
%fs 2.5919999461621047e-06
%fs 2.368000103160739e-06
%fs 5.824000015854836e-05
%fs 2.527999924495816e-06
%fs 2.431999891996384e-06
%fs 5.484800040721894e-05
%fs 5.263999849557877e-05
%fs 6.15679994225502e-05
%fs 5.5615998804569246e-05
%fs 2.5599999353289604e-06
%fs 2.3040000814944505e-06
%fs 5.9039998799562455e-05
%fs 2.687999978661537e-06
%fs 2.3360000923275947e-06
%fs 5.465599894523621e-05
%fs 6.204799935221673e-05
%fs 5.6127998977899554e-05
%fs 2.368000103160739e-06
%fs 2.495999913662672e-06
%fs 5.94559982419014e-05
%fs 3.0400000978261235e-06
%fs 2.2720000706613066e-06
%fs 5.4880000650882725e-05
%fs 5.273599922657013e-05
%fs 5.180799961090088e-05
%fs 2.623999956995249e-06
%fs 2.368000103160739e-06
%fs 5.632000043988228e-05
%fs 2.495999913662672e-06
%fs 2.368000103160739e-06
%fs 5.3759999573230744e-05
%fs 5.417599901556969e-05
%fs 5.126399919390679e-05
%fs 2.623999956995249e-06
%fs 2.655999967828393e-06
%fs 5.628800019621849e-05
%fs 2.463999902829528e-06
%fs 2.431999891996384e-06
%fs 5.628800019621849e-05
%fs 5.3952001035213474e-05
%fs 5.353600159287453e-05
%fs 2.9120000544935464e-06
%fs 2.655999967828393e-06
%fs 5.7055998593568806e-05
 85%|████████▍ | 28/33 [00:00<00:00, 29.17it/s]%fs 2.9120000544935464e-06
%fs 2.463999902829528e-06
%fs 5.238400027155876e-05
%fs 5.337600037455559e-05
%fs 5.190400034189224e-05
%fs 5.1743999123573307e-05
%fs 2.78400001116097e-06
%fs 2.5919999461621047e-06
%fs 5.596800148487091e-05
%fs 2.4000001139938832e-06
%fs 2.623999956995249e-06
%fs 5.369599908590317e-05
%fs 5.836800113320351e-05
%fs 5.606399849057198e-05
%fs 2.7199999894946813e-06
%fs 2.78400001116097e-06
%fs 6.227200105786323e-05
%fs 2.5599999353289604e-06
%fs 2.368000103160739e-06
%fs 6.284800171852112e-05
%fs 5.263999849557877e-05
%fs 5.3472001105546954e-05
%fs 5.25440014898777e-05
%fs 5.7151999324560164e-05
%fs 5.35999983549118e-05
%fs 2.495999913662672e-06
%fs 2.2400000598281624e-06
%fs 5.942400172352791e-05
%fs 2.7520000003278255e-06
%fs 2.5919999461621047e-06
%fs 5.4687999188899995e-05
%fs 6.288000196218491e-05
%fs 5.164799839258194e-05
%fs 5.267199873924256e-05
%fs 2.495999913662672e-06
%fs 2.431999891996384e-06
%fs 5.455999821424484e-05
%fs 2.431999891996384e-06
%fs 2.2400000598281624e-06
%fs 5.385600030422211e-05
%fs 5.8559998869895935e-05
%fs 5.843200162053108e-05
%fs 2.5919999461621047e-06
%fs 2.3360000923275947e-06
%fs 6.086400151252747e-05
%fs 3.5200000274926424e-06
%fs 4.896000027656555e-06
%fs 6.473600119352341e-05
%fs 6.0159999877214436e-05
%fs 5.987200140953064e-05
%fs 3.0400000978261235e-06
%fs 2.3360000923275947e-06
%fs 6.028800085186958e-05
%fs 2.4000001139938832e-06
%fs 2.3360000923275947e-06
%fs 5.4944001138210295e-05
%fs 5.260799825191498e-05
%fs 5.663999915122986e-05
%fs 5.481600016355515e-05
%fs 2.495999913662672e-06
%fs 3.5200000274926424e-06
%fs 6.97920024394989e-05
%fs 4.255999810993672e-06
%fs 4.927999805659056e-06
%fs 0.0010261759757995606
%fs 6.777600198984146e-05
%fs 5.455999821424484e-05
%fs 2.78400001116097e-06
%fs 2.463999902829528e-06
%fs 5.888000130653381e-05
%fs 2.495999913662672e-06
%fs 2.3040000814944505e-06
%fs 5.2960000932216646e-05
%fs 5.06879985332489e-05
%fs 5.100800096988678e-05
%fs 2.2720000706613066e-06
%fs 2.3040000814944505e-06
%fs 5.548800155520439e-05
%fs 2.816000021994114e-06
%fs 2.431999891996384e-06
%fs 5.5904000997543335e-05
%fs 5.340800061821938e-05
%fs 5.142400041222572e-05
%fs 2.5599999353289604e-06
%fs 2.4000001139938832e-06
%fs 5.6095998734235766e-05
%fs 2.5599999353289604e-06
%fs 2.463999902829528e-06
%fs 5.539200082421303e-05
%fs 6.473600119352341e-05
%fs 6.169600039720535e-05
%fs 4.0640002116560935e-06
%fs 4.352000076323748e-06
%fs 1.440000021830201e-06
%fs 2.431999891996384e-06
%fs 2.623999956995249e-06
%fs 5.4944001138210295e-05
%fs 5.500800162553787e-05
%fs 5.318399891257286e-05
%fs 5.241600051522255e-05
%fs 2.623999956995249e-06
%fs 1.5040000434964896e-06
%fs 9.408000111579895e-05
%fs 1.5360000543296336e-06
%fs 1.4720000326633453e-06
%fs 5.5167999118566515e-05
%fs 5.8527998626232146e-05
%fs 5.849599838256836e-05
%fs 1.5360000543296336e-06
%fs 1.440000021830201e-06
%fs 6.268800050020218e-05
%fs 1.4720000326633453e-06
%fs 1.5360000543296336e-06
%fs 5.4976001381874084e-05
%fs 5.09440004825592e-05
%fs 5.14880008995533e-05
%fs 5.283199995756149e-05
%fs 5.529600009322167e-05
%fs 5.548800155520439e-05
%fs 3.488000016659498e-06
%fs 3.776000114157796e-06
%fs 8.089599758386612e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 6.172800064086914e-05
%fs 5.356800183653831e-05
%fs 5.411199852824211e-05
%fs 5.2032001316547395e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.4400000721216206e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.500800162553787e-05
%fs 0.00040630400180816654
%fs 6.643199920654297e-05
%fs 2.5919999461621047e-06
%fs 2.463999902829528e-06
%fs 5.993599817156792e-05
%fs 2.431999891996384e-06
%fs 1.6319999704137446e-06
%fs 1.6575999557971955e-05
%fs 6.735999882221223e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 3.488000016659498e-06
%fs 7.177600264549256e-05
%fs 3.488000016659498e-06
%fs 1.5360000543296336e-06
%fs 5.728000029921532e-05
%fs 5.267199873924256e-05
%fs 5.632000043988228e-05
%fs 5.452800169587135e-05
%fs 1.567999948747456e-06
%fs 3.488000016659498e-06
%fs 6.032000109553337e-05
%fs 1.4720000326633453e-06
%fs 1.4720000326633453e-06
%fs 5.529600009322167e-05
%fs 5.89120015501976e-05
%fs 5.615999922156334e-05
%fs 3.488000016659498e-06
%fs 1.5360000543296336e-06
%fs 5.8784000575542453e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.462399870157242e-05
%fs 5.363199859857559e-05
%fs 5.382400006055832e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.4496001452207564e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.696000158786774e-05
%fs 5.788800120353699e-05
%fs 6.003199890255928e-05
%fs 1.4720000326633453e-06
%fs 3.871999913826585e-06
%fs 7.315199822187424e-05
%fs 1.4720000326633453e-06
%fs 1.4720000326633453e-06
%fs 1.5999999595806003e-06
%fs 1.535999961197376e-05
%fs 5.35999983549118e-05
%fs 3.488000016659498e-06
%fs 1.6319999704137446e-06
%fs 6.400000303983688e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.379199981689453e-05
%fs 5.3920000791549686e-05
%fs 5.263999849557877e-05
%fs 5.142400041222572e-05
%fs 1.567999948747456e-06
%fs 1.440000021830201e-06
%fs 5.500800162553787e-05
%fs 1.440000021830201e-06
%fs 1.5999999595806003e-06
%fs 5.331199988722801e-05
%fs 6.0224000364542006e-05
%fs 5.62559999525547e-05
%fs 1.8560000462457537e-06
%fs 1.5999999595806003e-06
%fs 6.060799956321717e-05
%fs 3.6800000816583632e-06
%fs 3.488000016659498e-06
%fs 6.672000139951706e-05
%fs 1.8560000462457537e-06
%fs 5.2064001560211184e-05
%fs 5.145600065588951e-05
%fs 5.500800162553787e-05
%fs 5.641600117087364e-05
%fs 1.440000021830201e-06
%fs 1.5040000434964896e-06
%fs 6.464000046253205e-05
%fs 1.4720000326633453e-06
%fs 1.440000021830201e-06
%fs 5.3727999329566956e-05
%fs 5.5167999118566515e-05
%fs 5.2512001246213915e-05
%fs 5.2287999540567396e-05
%fs 3.0720001086592673e-06
%fs 2.495999913662672e-06
%fs 6.0416001826524736e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.702399834990502e-05
%fs 6.649599969387055e-05
%fs 6.188800185918808e-05
%fs 1.4720000326633453e-06
%fs 1.6959999920800329e-06
%fs 6.169600039720535e-05
%fs 1.6319999704137446e-06
%fs 1.5360000543296336e-06
%fs 5.452800169587135e-05
%fs 5.5135998874902726e-05
%fs 5.5135998874902726e-05
%fs 1.5360000543296336e-06
%fs 3.5200000274926424e-06
%fs 6.0224000364542006e-05
%fs 1.5360000543296336e-06
%fs 3.5200000274926424e-06
%fs 5.404800176620483e-05
%fs 5.4432000964879994e-05
%fs 5.769599974155426e-05
%fs 5.6384000927209855e-05
%fs 1.5040000434964896e-06
%fs 1.567999948747456e-06
%fs 5.78560009598732e-05
%fs 1.440000021830201e-06
%fs 1.567999948747456e-06
%fs 5.507199838757515e-05
%fs 5.772799998521805e-05
%fs 5.676800012588501e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.8111999183893203e-05
%fs 1.440000021830201e-06
%fs 2.5919999461621047e-06
%fs 6.134400144219398e-05
%fs 6.377600133419037e-05
%fs 6.15679994225502e-05
%fs 4.224000032991171e-06
%fs 1.5999999595806003e-06
%fs 1.440000021830201e-06
%fs 1.567999948747456e-06
%fs 1.4720000326633453e-06
%fs 5.65439984202385e-05
%fs 5.3472001105546954e-05
%fs 5.289600044488907e-05
%fs 1.5360000543296336e-06
 94%|█████████▍| 31/33 [00:01<00:00, 28.78it/s]%fs 1.5360000543296336e-06
%fs 5.651199817657471e-05
%fs 1.6959999920800329e-06
%fs 1.5360000543296336e-06
%fs 5.648000165820122e-05
%fs 5.478399991989136e-05
%fs 5.302400141954422e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.6575998663902286e-05
%fs 1.5360000543296336e-06
%fs 1.5360000543296336e-06
%fs 5.555199831724167e-05
%fs 5.465599894523621e-05
%fs 5.1392000168561934e-05
%fs 5.0112001597881316e-05
%fs 1.5360000543296336e-06
%fs 3.7120000924915075e-06
%fs 6.252799928188324e-05
%fs 4.736000206321478e-06
%fs 1.5040000434964896e-06
%fs 5.7087998837232594e-05
%fs 6.288000196218491e-05
%fs 5.747200176119805e-05
%fs 3.776000114157796e-06
%fs 1.5360000543296336e-06
%fs 6.111999973654748e-05
%fs 1.4720000326633453e-06
%fs 2.8480000328272583e-06
%fs 6.086400151252747e-05
%fs 5.161599814891815e-05
%fs 5.260799825191498e-05
%fs 5.119999870657921e-05
%fs 5.692800134420395e-05
%fs 5.283199995756149e-05
%fs 1.440000021830201e-06
%fs 1.7280000029131771e-06
%fs 6.0959998518228534e-05
%fs 1.5040000434964896e-06
%fs 1.5360000543296336e-06
%fs 5.4719999432563783e-05
%fs 5.510399863123894e-05
%fs 5.267199873924256e-05
%fs 5.212799832224846e-05
%fs 1.5040000434964896e-06
%fs 1.7920000245794654e-06
%fs 5.4880000650882725e-05
%fs 1.440000021830201e-06
%fs 1.5040000434964896e-06
%fs 5.465599894523621e-05
%fs 5.984000116586685e-05
%fs 8.588799834251404e-05
%fs 1.5360000543296336e-06
%fs 1.4720000326633453e-06
%fs 5.907199904322624e-05
%fs 1.440000021830201e-06
%fs 1.5360000543296336e-06
%fs 5.548800155520439e-05
%fs 5.455999821424484e-05
%fs 6.406400352716446e-05
%fs 1.5360000543296336e-06
%fs 1.1680000461637974e-05
%fs 5.833600088953972e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.3279999643564224e-05
%fs 5.404800176620483e-05
%fs 6.111999973654748e-05
%fs 5.356800183653831e-05
%fs 1.5360000543296336e-06
%fs 1.5040000434964896e-06
%fs 5.958399921655655e-05
%fs 1.5360000543296336e-06
%fs 1.4720000326633453e-06
%fs 5.740800127387047e-05
%fs 5.750399827957154e-05
%fs 5.5135998874902726e-05
%fs 2.2720000706613066e-06
%fs 2.5599999353289604e-06
%fs 6.396800279617309e-05
%fs 2.463999902829528e-06
%fs 2.3040000814944505e-06
%fs 5.286400020122528e-05
%fs 5.257600173354149e-05
%fs 5.142400041222572e-05
%fs 2.527999924495816e-06
%fs 2.5599999353289604e-06
%fs 5.5615998804569246e-05
%fs 2.5599999353289604e-06
%fs 2.463999902829528e-06
%fs 5.35999983549118e-05
%fs 5.3727999329566956e-05
%fs 5.2512001246213915e-05
%fs 2.495999913662672e-06
%fs 2.495999913662672e-06
%fs 5.5615998804569246e-05
%fs 2.368000103160739e-06
%fs 2.3360000923275947e-06
%fs 5.363199859857559e-05
%fs 5.363199859857559e-05
%fs 5.113599821925163e-05
%fs 2.3040000814944505e-06
%fs 2.208000048995018e-06
%fs 6.063999980688095e-05
%fs 2.495999913662672e-06
%fs 2.655999967828393e-06
%fs 5.4496001452207564e-05
%fs 5.1584001630544664e-05
%fs 5.212799832224846e-05
%fs 5.1072001457214356e-05
%fs 2.527999924495816e-06
%fs 2.3360000923275947e-06
%fs 5.6832000613212586e-05
%fs 2.3040000814944505e-06
%fs 2.3360000923275947e-06
%fs 5.510399863123894e-05
%fs 5.8527998626232146e-05
%fs 5.910399928689003e-05
%fs 2.687999978661537e-06
%fs 2.463999902829528e-06
%fs 6.108799949288369e-05
%fs 2.5919999461621047e-06
%fs 2.368000103160739e-06
%fs 5.433600023388863e-05
%fs 5.267199873924256e-05
%fs 5.164799839258194e-05
%fs 5.187200009822845e-05
%fs 5.6384000927209855e-05
%fs 5.6095998734235766e-05
%fs 2.3040000814944505e-06
%fs 1.6959999920800329e-06
%fs 5.9007998555898666e-05
%fs 2.495999913662672e-06
%fs 2.3040000814944505e-06
%fs 5.503999814391136e-05
100%|██████████| 33/33 [00:01<00:00, 28.99it/s]
%fs 1.41827294921875

Process finished with exit code 0
